|autores|titulo|ano
5070|DE MENDONÇA, RAFAEL MATHIAS&Nadia Nedjah&Luiza de Macedo Mourelle|efficient distribute algorithm task assignment swarm robotic|2016
5074|Hervé Panetto&ZDRAVKOVIC, MILAN&JARDIM-GONCALVES, RICARDO&ROMERO, DAVID&CECIL, J.&MEZGÁR, ISTVÁN|perspective enterprise system|2016
5075|GAYER, SEBASTIAN&HERRMANN, ANDREA&KEULER, THORSTEN&RIEBISCH, MATTHIAS&Pablo Oliveira Antonino de Assis|lightweight traceability agile architect|2016
5077|Marcelo Costa Cardoso&Luciano Pessanha Moreira&Maria Carolina dos Santos Freitas|plastic model limit strain sheet|2016
5079|Ildeberto Aparecido Rodello&Vinícius Dândolo&Márcia Mazzeo Grande|evaluation impact campaign network performance indicator website online group buy|2016
5082|João Henrique Gonçalves Sá&Marina de Fátima de Sá Rebelo&Marco Antonio Gutierrez&Alexandra Brentani&Sandra Grisi&Leonardo Horn Iwaya&Marcos Antonio Simplicio Junior&Tereza Cristina Melo de Brito Carvalho|secure mobile health system scale datum collection primary care|2016
5083|Paulo Andre Lima de Castro&Anderson Rodrigo Barreto Teodoro&Luciano Irineu de Castro Filho&Simon Parsons|expect utility prospect theory fit agent base model market|2016
5084|ENGLERT, MARINA&MADAZIO, GLAUCYA&GIELOW, INGRID&Jorge Carlos Lucero&BEHLAU, MARA|perceptual error identification human voice|2016
5094|DE OLIVEIRA NETO, FRANCISCO G.&TORKAR, RICHARD&Patricia Duarte de Lima Machado|modification coverage similarity base test case selection|2016
5098|BITTENCOURT, IG IBERT&BARANAUSKAS, MARIA CECÍLIA&Roberto Pereira&DERMEVAL, DIEGO&ISOTANI, SEIJI&JAQUES, PATRÍCIA|review device environment|2016
5100|Victor Hugo Costa de Albuquerque&NUNES, THIAGO M.&PEREIRA, DANILLO R.&LUZ, EDUARDO JOSÉ DA S.&MENOTTI, DAVID&PAPA, JOÃO P.&TAVARES, JOÃO MANUEL R. S.|robust automate arrhythmia detection beat signal|2016
5101|SANQUETTA, MATEUS NIROH INOUE&Carlos Roberto Sanquetta&MOGNON, FRANCELO&Ana Paula Dalla Corte&MAAS, GREYCE CHARLLYNE BENEDET|wood density carbon content teak individual para|2016
5102|ALVES, JOÃO M. P.&ZANOTTO, PAOLO M. DE A.&REYES, ALEJANDRO&Gruber, Arthur&DE OLIVEIRA, ANDRÉ L.&SANDBERG, TATIANA O. M.&MORENO-GALLEGO, JAIME L.&DE TOLEDO, MARCELO A. F.&DE MOURA, ELISABETH M. M.&OLIVEIRA, LILIANE S.&Alan Mitchell Durham&MEHNERT, DOLORES U.|hmm tool progressive assembly use profile hmm seed application viral discovery datum|2016
5104|Daniel Carlos Guimarães Pedronette&Ricardo da Silva Torres|correlation graph approach learn image retrieval task|2016
5105|Miguel Cooper&Raquel Stucchi Boschi&Vitor Boschi da Silva&Laura Fernanda Simões da Silva|software characterization pore obtain image analysis|2016
5107|Lilian Berton&DE PAULO FALEIROS, THIAGO&VALEJO, ALAN&VALVERDE-REBAZA, JORGE&DE ANDRADE LOPES, ALNEU|robust graph consider label instance semi supervise learn|2016
5120|NETO, MANOEL ALVARO LINS&Eliana Silva de Almeida|laser bowel disease future reality dream|2016
5121|Alexandre José Barbieri de Sousa|case study wireless|2016
5123|Francisco do Nascimento Júnior&GUIMARAES, KATIA S.|copy numb variation detection unravel problem aspect|2016
5125|Ricardo Azambuja Silveira&Guilherme Klein Da Silva Bitencourt&Thiago Ângelo Gelaim&Jerusa Marchi&Fernando de la Prieta|model open reliable cognitive system deal trust emotion|2016
5126|STANCATO DE SOUZA, S. R.&Thiago Christiano Silva&TABAK, B. M.&Solange Maria Guerra|evaluate systemic risk use bank default probability financial network|2016
5127|Jessy Haas&Paul Luizard&Xavier Pelorson&Jorge Carlos Lucero|study effect moderate asymmetry replica vocal fold|2016
5130|Nogueira, Bruno&Paulo Romero Martins Maciel&Tavares, Eduardo&SILVA, RICARDO M. A.&Ermeson Carneiro de Andrade|multi objective optimization multimedia embed system use genetic algorithm stochastic simulation|2016
5138|COPETTI, T.&CARDOSO MEDEIROS, G.&BOLZANI POEHLS, L.&Fabian Luis Vargas|aware design integrate circuit hardware base approach increase circuit life time|2016
5149|Luciana Andrade Lage&Marcos Aurelio Lopes&Fernando César Ferraz Lopes&Marcos Antônio Sundfeld da Gama&Carlos Gustavo Santos Ribeiro&Norberto Mário Rodriguez&Fabiana Alves Demeu|feasibility add sunflower oil grass base diet lactate dairy cow|2016
5150|FERREIRA, L S&Carlos Roberto Hall Barbosa&SILVA, M T&AZEVEDO, L C|effect overshoot level method process tail chop lightning impulse|2016
5154|Eduardo Simões Lopes Gastal|efficient high dimensional edge aware filter|2016
5156|MOHAMMADI, MOHAMMAD&RAHMAN, TANVIR&Rodrigo César Pedrosa Silva&Li, Min&LOWTHER, DAVID|computationally efficient algorithm rotor design optimization synchronous reluctance machine|2016
5157|DE QUEIROZ, RUY J. G. B.&Anjolina Grisi de Oliveira&Arthur F. Ramos|propositional equality identity type path|2016
5161|CASTRO, DOUGLAS A.&DEVLOO, PHILIPPE R.B.&FARIAS, AGNALDO M.&GOMES, SÔNIA M.&DE SIQUEIRA, DENISE&Omar Yesid Duran Triana|element approximation enhance accuracy|2016
5165|Jakson Paulo Bonaldo&MORALES PAREDES, HELMO K.&POMILIO, JOSE ANTENOR|control single phase power converter connect voltage distort power system variable compensation objective|2016
5166|OLIVEIRA, DENISE TOSTES&José Roberto Pereira Lauris&KOWALSKI, LUIZ PAULO&BRAVO-CALDERÓN, DIEGO MAURICIO&LAUAND, GUSTAVO AMARAL&ASSAO, AGNES&SUÁREZ-PEÑARANDA, JOSÉ-MANUEL&PÉREZ-SAYÁNS, MARIO&GARCÍA-GARCÍA, ABEL&MARANA, APARECIDO NILCEU&NONOGAKI, SUELY|correlation adrenergic receptor expression tumor surgical margin invasive oral squamous cell carcinoma|2016
5167|Ricardo Alexsandro de Medeiros Valentim&Ernano Arrais Junior&Gláucio Bezerra Brandão|time detection base redundant discrete wavelet transform|2016
5170|Jéssica David Dias&Marcelo Mekaro&Joice Lee Otsuka&Luciana Mara Monti Fonseca&ZEM-MASCARENHAS, SILVIA|game development strategy health promotion tackle childhood obesity|2016
5172|DE ARRUDA, HENRIQUE F.&Luciano da Fontoura Costa&AMANCIO, DIEGO R.|use network text classification discriminate document|2016
5174|Eduardo dos Santos Costa&Jony Javorski Eckert&Fabio Mazzariol Santiciolli&Ludmila Corrêa de Alckmin e Silva&Fernanda Cristina Corrêa&Franco Giuseppe Dedini|economic energy analysis hybridize vehicle mean map|2016
5176|MASTROPIETRO, PAOLO&Batlle, Carlos&Luiz Augusto Nóbrega Barroso&RODILLA, PABLO|evolution electricity auction south|2016
5179|Flávio Grassi&Pedro Henrique Triguis Schimit&Fábio Henrique Pereira|seed genetic algorithm solve job shop schedule problem|2016
5180|Helton do Nascimento Alves|power factor correction harmonic filter plan distribution network|2016
5183|CORREA, F.E.&Manuel Menezes de Oliveira Neto&João Gama&Pedro Luiz Pizzigatti Corrêa&RADY, J.|analyze behavior dynamic grain price index use tucker tensor decomposition trajectory|2016
5189|raphael de almeida rodrigues&Leonardo Azevedo&Kate Cerqueira Revoredo|language framework business process model natural language text|2016
5194|YANO, INACIO H.&ALVES, JOSE R.&Wesley Esdras Santiago&MEDEROS, BARBARA J.T.|identification wee sugarcane field image random forest classifier|2016
5196|ABREU, PEDRO HENRIQUES&SILVA, DANIEL CASTRO&SCHUMACHER, MICHAEL IGNAZ&REIS, LUÍS PAULO&FARIA, BRÍGIDA MÓNICA&Marcia Ito|issue journal medical system agent empower healthcare system|2016
5205|OLIVEIRA-LIMA, JOSE A.&MORAIS, RAMIRO&MARTINS, J.F.&FLOREA, ADRIAN&Celson Pantoja Lima|load forecast build base occupancy monitor|2016
5206|André da Silva Schneider&BERRY, D. K.&Matt E Caplan&Charles J Horowitz&Zidu Lin|effect defect observable|2016
5209|Lidson Barbosa Jacob&Esteban Walter Gonzalez Clua&Daniel Cardoso Moraes Oliveira|oh gosh game hard identify cycle pattern platform game use provenance datum|2016
5213|DE LIMA, KALIL A.&VOLTARELLI, JULIO C.&OLIVEIRA, MARIA C.&MALMEGRIM, KELEN C. R.&DE OLIVEIRA, GISLANE L. V.&YAOCHITE, JULIANA N. U.&Daniel Guariz Pinheiro&DE AZEVEDO, JÚLIA T. C.&SILVA JR, WILSON ARAUJO&COVAS, DIMAS T.&COURI, CARLOS E. B.&SIMÕES, BELINDA P.|profile reveal alteration cell isolate bone marrow newly diagnose type diabetes patient|2016
5214|Silas Franco dos Reis Alves&FERASOLI FILHO, HUMBERTO|intelligent control architecture mobile robot|2016
5218|Valdemar Abrão Pedro Anastácio Devesse&Maristela Oliveira dos Santos&Claudio Fabiano Motta Toledo|fairness physician schedule problem emergency room|2016
5226|VENKATESH, K.&Fagundes, P.R.&de Abreu, A.J.&Valdir Gil Pillat|noon time bite electron density anomaly crest location sector condition case study|2016
5227|Marcia Helena Costa Fampa&Jon Lee&Nelson Maculan Filho|overview algorithm euclidean tree problem space|2016
5229|Rafael da Ponte Barbosa&Alina Ene&Huy Le Nguyen&Justin Ward|new framework distribute maximization|2016
5231|David Nadler Prata&Kleber Soares&Michel Silva&DANIELA TREVISAN&Patrick Letouze&Gentil Veloso Barbosa|social datum analysis mood twitter|2016
5236|João Carlos Gluz&Rosa Maria Vicari&Liliana Maria Passerino|cultural approach software engineer application model virtual learn environment|2016
5237|DONATI, ANA R. C.&PEREIRA, GISLAINE A.&BRASIL, FABRICIO L.&GALLO, SIMONE&LIN, ANTHONY A.&TAKIGAMI, ANGELO K.&ARATANHA, MARIA A.&JOSHI, SANJAY&BLEULER, HANNES&CHENG, GORDON&RUDOLPH, ALAN&SHOKUR, SOLAIMAN&NICOLELIS, MIGUEL A. L.&MORYA, EDGARD&CAMPOS, DEBORA S. F.&Renan Cipriano Moioli&GITTI, CLAUDIA M.&AUGUSTO, PATRICIA B.&TRIPODI, SANDRA&PIRES, CRISTHIANE G.|long term train brain machine interface base gait protocol induce partial neurological recovery paraplegic patient|2016
5240|Keylla Maria de Sá Urtiga Aita&MONTE, SEMIRAMIS J.H.&SILVA, ADALBERTO S.&MARROQUIM, MÁRIO S.C.&COELHO, ANTÔNIO GILBERTO B.&SOUSA, LUIZ CLAUDIO D.M.|web base ecosystem software transplant program|2016
5244|Fernanda Francielle de Oliveira Malaquias&Yujong Hwang|trust bank condition information asymmetry evidence|2016
5245|NOGUEIRA NUNES, DANIEL SAAD&Mauricio Ayala Rincon|practical semi external memory method approximate pattern match|2016
5253|Luerbio Faria&HON, WING-KAI&KLOKS, TON&LIU, HSIANG-HSUAN&WANG, TAO-MING&WANG, YUE-LI|complexity minus domination|2016
5258|Ana Emília Victor Barbosa&Emanuela Gadelha Cartaxo&Patricia Duarte de Lima Machado|analysis distance function similarity base test suite reduction context model base test|2016
5259|Edson Mata&Silvio Bandeira&Paulo Salgado Gomes de Mattos Neto&Waslon Lopes&Francisco Madeiro|accelerate family fuzzy k mean algorithm vector design|2016
5265|WANG, SHAN&ZHANG, SHAOJIE&ZHAO, HAITAO&Abdelhakim Senhaji Hafid|cross layer design sense frame duration radio network|2016
5267|Cláudio de Lima&Ronaldo dos Santos Mello|propose evaluate document database approach|2016
5269|ALBERTI, ANTONIO M.&MAZZER, DANIEL&BONTEMPO, M.M.&DE OLIVEIRA, LUCIO H.&Rodrigo da Rosa Righi&CERQUEIRA SODRÉ, ARISMAR|radio context internet thing use internet architecture|2016
5270|Rafael M. Jesus&Ricardo C. Ferrari&Elerson Gaetti Jardim Jr&Ailton A. Shinoda&Christiane Marie Schweitzer|evaluation beacon floodlight driver use emulator apply software define network|2016
5271|Bruna Amin Gonçalves&Carpi, Laura C.&ROSSO, O. A.&Martín Gómez Ravetti|time series characterization visibility graph information theory|2016
5276|SILVA, EDGARD&MARINHO, LEANDRO&FILHO, PEDRO&LEITE, JOÃO&LEITE, JOSINALDO&FIALHO, WALTER&Victor Hugo Costa de Albuquerque&TAVARES, JOÃO|classification induce magnetic field signal characterization sigma phase duplex stainless steel|2016
5279|Joilson Alves Junior&WILLE, EMILIO C. G.|p route protocol communication base transport backbone|2016
5281|Alexandre Donizeti Alves&Horacio Hideki Yanasse&Nei Yoshihiro Soma|analysis indicator accord law|2016
5283|CARAN, GUSTAVO MIRANDA&SANTINI, ROSE MARIE&Jorge Calmon de Almeida Biolchini|use network support visually impair people case study|2016
5284|Telma W. L. Soares&Fernando Marques Federson&Alexandre Cláudio Botazzo Delbem&João Bosco Augusto London Jr&Anderson da Silva Soares|node depth base encode spin tree representation evolutionary algorithm proposal property analysis|2016
5292|NASCIMENTO ARAUJO, TARCISIO&Ronaldo Moreira Salles|model management virtual network environment|2016
5297|ALBERTO, ALEX&CAVALCANTI, ANA&GAUDEL, MARIE-CLAUDE&Adenilso da Silva Simão|mutation test circus|2016
5300|Gabriela Araujo&Ricardo Hildebrand Theodoro da Silv&Luis Paulo Barbour Scott&Alexandre Suma de Araujo&Fatima Pereira de Souza&Ronaldo Junio Oliveira|structure dynamic characterization ion channel virus hydrophobic protein sh domain combine dynamic mode|2016
5303|PERIN, DANIELE CRISTINA&Erdmann, Alacoque Lorenzini&HIGASHI, GIOVANA DORNELES CALLEGARO&Grace T M Dal Sasso|evidence base measure prevent line associate bloodstream infection review|2016
5305|BIMBI JUNIOR, SERGIO&DE TOLEDO FLEURY, AGENOR&RUAS, RONALDO&Vitor Chaves de Oliveira|application distortion reduction fir filter dynamic system method|2016
5314|Ádamo Lima de Santana|view machine learn datum analysis practice load forecast power system|2016
5317|SANT?ANA, WILSON CESAR&Camila Paes Salomon&Germano Lambert-Torres&Luiz Eduardo Borges da Silva&Erik Leandro Bonaldi&DE LACERDA DE OLIVEIRA, LEVY ELY&Jonas Guedes Borges da Silva|survey index apply frequency response analysis machinery trend base approach result|2016
5319|Clauirton A. Siebra&Rebeka G. Oliveira&Carolyn Seaman&Fabio Queda Bueno da Silva&SANTOS, ANDRÉ L. M.|theoretical conceptualization practical perspective|2016
5327|ALVES, J.R.&DE QUEIROZ, R.A.B.&Rodrigo Weber dos Santos|simulation perfusion contrast myocardium use formulation flow medium|2016
5329|Eros Estevão de Moura&Pedro A. Berbert&Elias F. Souza&Ricardo F. Garcia|frequency moisture content bulk density hybrid effect grain sorghum dielectric property|2016
5331|Alvarez, Ana Graziela&Grace T M Dal Sasso&SRIRAM IYENGAR, M.|technology teach pain assessment nurse result learn base post test|2016
5332|MACEDO, ALESSANDRA ALANIZ&Juliana Tarossi Pollettini&BARANAUSKAS, JOSÉ AUGUSTO&CHAVES, JULIA CARMONA ALMEIDA|health surveillance software framework deliver information healthcare strategy|2016
5334|Christiane Anneliese Gresse von Wangenheim&WITT, TALITA A.&Borgatto, Adriano Ferreti&NUNES, JULIANE VARGAS&LACERDA, THAISA CARDOSO&KRONE, CAROLINE&SOUZA, LAÍS DE OLIVEIRA|usability score mobile phone application base heuristic|2016
5337|TRIMBORN, BARBARA&MEYER, PASCAL&Danays Kunka&ZUBER, MARCUS&ALBRECHT, FREDERIC&KREUER, SASCHA&VOLK, THOMAS&BAUMBACH, TILO&KOENIG, THOMAS|image property aspect ratio absorption grate use x ray grate|2016
5342|FERREIRA, MATHEUS PINHEIRO&Maciel ZORTEA&ZANOTTA, DANIEL CAPELLA&SHIMABUKURO, YOSIO EDEMIR&DE SOUZA FILHO, CARLOS ROBERTO|map tree specie semi forest datum|2016
5343|Diego Gomes de Barcelos&Isabel Cristina Fonseca da Cruz|water balance systematize literature review protocol|2016
5344|Rodrigo Duarte Soliani&Ana Rita Tiradentes Terra Argoud|comparative scenario use road road rail modal transport bulk sugar export port|2016
5348|RÉGIA TALINA SILVA ARAÚJO&Manuel Edervaldo Souto Araújo&Fátima Nelsizeuma Sombra de Medeiros&Brígida Farias Cardoso Oliveira&N. M. S. Araujo|interactive simulator electric engineer train|2016
5352|Eliciana Sias Aldrighi&Priscila Martha Rodrigues&Bárbara Denicol do Amaral Rodriguez&Liércio Isoldi&Luiz Alberto Oliveira Rocha&Elizaldo Domingues dos Santos|design rectangular fin intrude different surface force convective lid drive cavity flow|2016
5358|PIÑEROS, MIGUEL A.&PRADIER, PIERRE-LUC&SHAW, NATHANAEL M.&ASSARANURAK, ITHIPONG&MCCOUCH, SUSAN R.&STURROCK, CRAIG&BENNETT, MALCOLM&KOCHIAN, LEON V.&LARSON, BRANDON G.&SHAFF, JON E.&SCHNEIDER, DAVID J.&Alexandre Xavier Falcão&YUAN, LIXING&CLARK, RANDY T.&CRAFT, ERIC J.&DAVIS, TYLER W.|evolve technology grow image analyze root system architecture crop plant|2016
5364|Wu Shin-Ting&VOLTOLINE, RAPHAEL&YASUDA, CLARISSA LIN|view line cod diffusion tensor image|2016
5366|Romeu Rodrigues&João José de Assis Rangel|analysis ship arrival function discrete event simulation model ore export terminal|2016
5367|Carlos Alberto Felgueiras&Antonio Miguel Vieira Monteiro&Jussara de Oliveira Ortiz&Eduardo Celso gerbi de Camargo&Eduardo Celso Gerbi Camargo|spatial model categorical attribute use indicator simulation uncertainty analysis|2016
5370|ALVES, P.R.L.&Luiz Guilherme Silva Duarte&DA MOTA, L.A.C.P.|improvement forecast time series|2016
5371|RODRÍGUEZ, R.M.&XU, Z.S.&Francisco Herrera&Benjamín René Callejas Bedregal&Humberto Bustince Sola&DONG, Y.C.&Bahram Farhadinia&Cengiz Kahraman&MARTÍNEZ, L.&Vincenç Torra&XU, Y.J.|position perspective analysis set information fusion decision make quality progress|2016
5372|Rodrigo Duarte Seabra&Valter Pereira Romano&AGUILERA, VANDERCI DE ANDRADE&OLIVEIRA, NATHAN|contribution teach tool generate visualize map|2016
5376|Júlio César Ferreira&VURAL, ELIF&GUILLEMOT, CHRISTINE|geometry aware neighborhood search learn local model image|2016
5377|DE MARCO, KÁSSIO&MORAES DIAS, VANESSA RAKEL&Rivanildo Dallacort&LIMA ALVES, ELIS DENER&TIEPPO, RAFAEL CESAR&ARAÚJO, DEJÂNIA VIEIRA DE&João Danilo Barbieri|variability day rainfall month sow soybean winter corn begin state|2016
5379|Maria Agnese Morando&GERVASIO, FRANCESCO LUIGI&SALADINO, GIORGIO&D?AMELIO, NICOLA&PUCHETA-MARTINEZ, ENCARNA&LOVERA, SILVIA&LELLI, MORENO&LÓPEZ-MÉNDEZ, BLANCA&MARENCHINO, MARCO&CAMPOS-OLIVAS, RAMÓN|selection induce fit mechanism bind anticancer drug c kinase|2016
5381|DAVID, BERNARDO&Dowsley, Rafael&Jeroen Antonius Maria van de Graaf&MARQUES, DAVIDSON&Nascimento, Anderson C. A.&PINTO, ADRIANA C. B.|unconditionally secure universally privacy preserve linear algebra|2016
5382|Pedro Shiozawa&July Silveira Gomes&Amanda Soares&Ivan Taiar&Alisson Trevizol&Alvaro Machado Dias&Quirino Cordeiro|change follow nerve stimulation protocol assess depression treatment|2016
5383|BESSANI, MICHEL&MACIEL, CARLOS DIAS&FANUCCHI, RODRIGO Z.&Alexandre Cláudio Botazzo Delbem|impact operator performance reliability power distribution system|2016
5384|GOMES, BERTO DE TÁCIO PEREIRA&MUNIZ, LUIZ CARLOS MELO&Francisco José da Silva e Silva&RÍOS, LUIS EDUARDO TALAVERA&Markus Endler|ambient assist live base cloud compute internet thing|2016
5385|SCHNEIDERS, ROBERTO EDUARDO&RONSONI, RICARDO DE MARCH&SARTI, FLÁVIA MORI&NITA, MARCELO EIDI&BASTOS, EDIANE DE ASSIS&ZIMMERMANN, IVAN RICARDO&Fernando Fagundes Ferreira|factor associate diffusion rate innovation pilot study perspective unify national health system|2016
5388|Solange Pertile&Viviane Pereira Moreira&Paolo Rosso|compare combine citation base approach plagiarism detection|2016
5390|ANTONELLI, PETER L.&Solange da Fonseca Rutz&SAMMARCO, PAUL W.&STRYCHAR, KEVIN B.|evolution symbiosis coral model past future|2016
5392|FLORINDO, JOAO BATISTA&Odemir Martinez Bruno&Davi Rodrigo Rossatto&Kolb, Rosana Marta&GÓMEZ, MARIA CECILIA&LANDINI, GABRIEL|identify plant specie use feature leaf microscopy image|2016
5394|Luiz Emilio Allem&David Jacobs&vilmar trevisan|energy change edge deletion|2016
5396|Jonathan Simon Prates&Sandro José Rigo&Cristiano A Costa&Jorge Luis Victória Barbosa|role cognitive base model interaction system dialogue management|2016
5398|Eiji Barbosa&Alessandro Fabricio Garcia&Martin Robillard&Benjamin Jakobus|enforce exception handle policy domain language|2016
5409|Jose Yunier Bello Cruz&Welington Luis de Oliveira|strong convergence project gradient method convex optimization space|2016
