|autores|titulo|ano
2415|KRAEMER-AGUIAR, LUIZ G.&MIRANDA, MARCOS L. DE&Daniel Alexandre Bottino&LIMA, RONALD DE A.&SOUZA, MARIA DAS GRAÇAS C. DE&BALARINI, MICHELLE DE MOURA&VILLELA, NIVALDO R.&Eliete Bouskela|increment body mass index positively correlate worsen change forearm blood flow|2015
2416|Gerberth Adín Ramírez Rivera&CHAE, OKSAM|directional numb transitional graph dynamic texture recognition|2015
2420|Érick Oliveira Rodrigues&MORAIS, F.F.C.&MORAIS, N.A.O.S.&CONCI, L.S.&NETO, L.V.&CONCI, A.|approach automate segmentation volume quantification cardiac fat compute tomography|2015
2422|Eduardo de Paula Kirinus&MARQUES, WILIAM CORREA|viability application power generator shelf|2015
2425|BOERES, SONIA ARAUJO DE ASSIS&COSTA, REGINALDO DA SILVEIRA&Juliana Rocha de Faria Silva&BAPTISTA, DULCE MARIA|knowledge engineer information science|2015
2433|Luís Naito Mendes Bezerra&Márcia Terra da Silva|main problem design management|2015
2434|LOPES, MARTA A.R.&Carlos Alberto Henggeler de Carvalho Antunes&MARTINS, NELSON|energy policy model approach energy consumption|2015
2435|NARDELLI, PEDRO H.J.&DE CASTRO TOMÉ, MAURICIO&ALVES, HIRLEY&Carlos Héracles Morais de Lima&LATVA-AHO, MATTI|maximize link throughput meter aggregator user power outage constraint|2015
2437|Orlando Lee&Mario Leston Rey|algorithm pack branch digraph|2015
2440|Juliana Soares Jansen Ferreira&Clarisse Sieckenius de Souza&Renato Cerqueira|investigate interaction design software development tool|2015
2441|Methanias Colaço Rodrigues Júnior&Maria de Fátima Menezes&Daniela Corumbá&Manoel Gomes de Mendonça Neto&Breno Santana Santos|software engineer prefer representational system|2015
2445|SILVA, THIAGO C.&Zhao Liang|level pattern base classification tourist walk network|2015
2446|AFONSO, VITOR MONTE&Matheus Fávero de Amorim&GRÉGIO, ANDRÉ RICARDO A.&Glauco B. Junquera&Paulo Lício de Geus|identify android malware use dynamically obtain feature|2015
2447|Maria Amelia Eliseo|web storytelling|2015
2450|Moisés Henrique Ramos Pereira&Flávio Luis Cardeal Pádua&Giani David Silva|approach automatic emotion recognition apply tension level study newscast|2015
2452|ESPINOZA, RODRIGO VALÉRIO&Andre Schneider de Oliveira&DE ARRUDA, LÚCIA VALÉRIA RAMOS&JUNIOR, FLÁVIO NEVES|stabilization system magnetic adherence base climb robot|2015
2455|IVO, RAFAEL&GANOVELLI, FABIO&VIDAL, CRETO&Joaquim Bento Cavalcante Neto&SCOPIGNO, ROBERTO|adapt splat base model curve feature|2015
2458|Fabiana Moraes Flores&Frederico Dagnese&Carlos Bolli Mota&Fernando Copetti|parameter center pressure displacement saddle surface|2015
2459|Larissa Barbosa&Glêdson Elias da Silveira|ontology recommendation technically qualify team distribute software project|2015
2460|MÜLLER, MARTIN&GENZE, FELICITAS&WEIDGANG, CLAIR&SEUFFERLEIN, THOMAS&LIEBAU, STEFAN&KLEGER, ALEXANDER&SCHRÖER, JANA&AZOITEI, NINEL&EISELER, TIM&BERGMANN, WENDY&KÖHNTOP, RALF&LIN, QIONG&Ivan Gesteira Costa Filho&ZENKE, MARTIN|time frame protein kinase activity direct mouse stem cell|2015
2461|Arilise Moraes de Almeida Lopes&Renata Nogueira Cardoso|learn object service mathematics teacher mediation strategy|2015
2462|Guilherme Galante&Luis Carlos Erpen de Bona|level approach elasticizing parallel scientific application|2015
2467|Lucas Goulart&Carlos Augusto Paiva da Silva Martins&Luis Fabricio Wanderley Goes|configuration parameter space exploration performance evaluation parallel application|2015
2468|CARVALHO, FABRÍCIO B.S. DE&LOPES, WASLON T.A.&ALENCAR, MARCELO S.&José Valentim dos Santos Filho|cognitive vehicular network overview|2015
2469|Rodrigo Spotorno Vieira&Christopher Garcia&Ivoni Carlos Acunha Júnior&Jeferson Avila Souza&Luiz Alberto Oliveira Rocha&Liércio André Isoldi&Elizaldo Domingues dos Santos|numerical study influence geometric parameter power chimney|2015
2471|LIN, QIONG&HENNUY, BENOIT&SMEETS, HUBERT&HOFFMANN, KURT&BENES, VLADIMIR&SERÉ, KRISTIN&ZENKE, MARTIN&CHAUVISTRÉ, HEIKE&Ivan Gesteira Costa Filho&GUSMAO, EDUARDO G.&MITZKA, SASKIA&HÄNZELMANN, SONJA&BAYING, BIANKA&KLISCH, THERESA&MORIGGL, RICHARD|program transcription factor circuitry cell development|2015
2474|Laisa Caroline de Paula Costa&RABAEY, JAN&WOLISZ, ADAM&ROSAN, MAX&Zuffo, Marcelo K.|swarm control plane architecture proposal network|2015
2475|TOBÍAS-MARTÍNEZ, MIGUEL-ÁNGEL&DUARTE-FREITAS, MARÍA-DO-CARMO&Avanilde Kemczinski|digital repository content teach resource|2015
2477|João Eugenio Marynowski&Altair Olivo Santin&Andrey Ricardo Pimentel|method test fault tolerance framework|2015
2479|André Luís Andrade Menolli&Maria Alexandra Cunha&Sheila Reinehr&Andreia Malucelli|theory technology understand knowledge share learn software development company|2015
2481|FERREIRA, ALEXANDRE SILVESTRE&Aurora Trinidad Ramirez Pozo&GONÇALVES, RICHARD ADERBAL|ant colony base hyper heuristic approach set cover problem|2015
2483|da Silva, Maria Eugênia Vieira&SCHWARZER, KLEMENS&PINHEIRO, FRANCISCO NASCELIO&Paulo Alexandre Costa Rocha&de Andrade, Carla Freitas|study material desalination tower control heat source|2015
2484|FUKUNAGA, DANILO COSTA&Roberto Avelino Cecílio&Sidney Sara Zanetti&OLIVEIRA, LAÍS THOMAZINI&Marco Aurélio Costa Caiado|application swat model watershed|2015
2488|Diogo Denardi Porto&Maryline Bruneau&Pâmela Perini&Rafael Anzanello&Jean-Pierre Renou&Henrique Pessoa dos Santos&Flávio Bello Fialho&Luis Fernando Revers|transcription profile requirement bud break apple role gene|2015
2492|César Ernesto Hernández Hernández&DEL SAGRADO, JOSÉ&RODRÍGUEZ, FRANCISCO&MORENO, JOSÉ CARLOS&SÁNCHEZ, JORGE ANTONIO|model energy demand high tech greenhouse warm climate base network|2015
2494|LUQUE, A&NOBRE, MR&Maria Tereza Fernandes Abrahao|cost utility secondary prevention propensity score method administrative database|2015
2498|O'KELLY, MORTON E.&CAMPBELL, JAMES F.&DE CAMARGO, RICARDO S.&Gilberto de Miranda Junior|multiple allocation hub location model fix arc cost|2015
2499|BARALDI SESSO, DANIEL&VISMARI, LUCIO F.&VIEIRA DA SILVA NETO, ANTONIO&Paulo Sérgio Cugnasca&CAMARGO, JOÃO B.|approach assess safety ad b base unman aerial system datum integrity safety issue|2015
2502|Pedro Henrique Triguis Schimit&SANTOS, B.O.&SOARES, C.A.|evolution cooperation tournament use automaton|2015
2503|Paulo Sergio Cardoso da Silva&Jefferson Koyaishi Torrecilha&Paulo Flávio de Macedo Gouvea&Marcelo Francis Máduar&S. M. B. Oliveira&Marcos Antonio Scapin|chemical characterization black mud|2015
2511|Antônio Maurício da Silva Pitangueira&MACIEL, RITA SUZANA P.&BARROS, MÁRCIO|software requirement selection prioritization use approach review map literature|2015
2513|CARVALHO, MARILIA SÁ&COELI, CLAUDIA MEDINA&CHOR, DÓRA&PINHEIRO, REJANE SOBRINO&FONSECA, MARIA DE JESUS MENDES DA&Luis Carlos de Sá Carvalho|challenge cardiovascular disease diabetes public health study base qualitative systemic approach|2015
2514|Heloisa Musetti Ruivo&Haroldo Fraga de campos Velho&Gilvan Sampaio&Fernando Manuel Ramos|analysis extreme precipitation event use novel datum mine approach|2015
2516|Luiz Fernando Batista Loja&Renato de Sousa Gomide&Edna L. Flôres&Rodrigo Pinto Lemos&Fabiana Freitas Mendes&Ricardo A. G. Teixeira|concept environment computer base augmentative alternative communication find systematic review|2015
2517|ANDALÓ, FERNANDA A.&TAUBIN, GABRIEL&Siome Klein Goldenstein|height measurement image base detection vanish point|2015
2518|Frederico Artur Limberger&OLIVEIRA, MANUEL M.|time detection region point cloud|2015
2525|Jose Reinaldo Silva&NOF, SHIMON Y.|manufacture service e work service orient approach product service architecture|2015
2526|Marco Aurélio Schmitz de Aguiar&Andres Codas Duarte&CAMPONOGARA, EDUARDO|optimal control offshore oil production network time dependent constraint|2015
2527|Vitor Guerra Rolla&Marilia Curado|enable cooperation delay network|2015
2529|Lucelia dos Santos Silva Barros&Isabel Cristina Fonseca da Cruz|instrument quality nurse care delirium systematic literature review|2015
2530|FERREIRA, MATHEUS PINHEIRO&Diogenes Salas Alves&SHIMABUKURO, YOSIO EDEMIR|forest dynamic land use transition forest case sugarcane expansion|2015
2534|CRUZ, EDUARDO H. M.&Matthias Diener&NAVAUX, PHILIPPE O. A.|communication thread map use translation buff|2015
2536|Gunnar Brinkmann&Myriam Preissmann&Diana Sasaki Nobrega|snark numb|2015
2542|Gerson Nunes&Camila Dasso Thomasi&Marcio Jugueiro&Alexander Gularte&Diana Francisca Adamatti|simulation tool analyze impact industry installation|2015
2543|José Ricardo da Silva Dias&Carlos Andrey Maia&Vicente Ferreira de Lucena Junior|operation system model event graph|2015
2544|SEVERINO, PATRICIA&OLIVEIRA, LILIANE SANTANA&ANDREGHETTO, FLAVIA MAZIERO&TORRES, NATALIA&CURIONI, OTAVIO&Patricia Maluf Cury&TOPORCOV, TATIANA NATASHA&Alexandre Rossi Paschoal&DURHAM, ALAN MITCHELL|abstract molecule express cell carcinoma|2015
2545|Davy Monticolo&BADIN, JULIEN&GOMES, SAMUEL&BONJOUR, ERIC&CHAMORET, DOMINIQUE|model knowledge configuration management support engineer|2015
2547|DA ROSA RIGHI, RODRIGO&Cristiano André da Costa&RODRIGUES, VINICIUS FACCO&ROSTIROLLA, GUSTAVO|analysis performance energy consumption enable cloud elasticity application|2015
2551|Antonio Elias Fabris&BATISTA, VALÉRIO RAMOS|improvement region fill technique|2015
2554|Tiago Henrique de Paula Alvarenga&Jairo José Assumpção&Simone Sartori&Lucila Maria de Souza Campos&Mauricio Uriona Maldonado&Fernando Antônio Forcellini|green supply chain management business process management union process furniture factory|2015
2557|POUBEL, RAPHAEL PAULO BRAGA&DE OLIVEIRA, EDIMAR JOSÉ&Leonardo de Mello Honório&DE OLIVEIRA, LEONARDO WILLER&DA SILVA JUNIOR, IVO CHAVES|couple model multistage transmission expansion plan|2015
2558|DA COSTA LOBATO, TARCÍSIO&HAUSER-DAVIS, RACHEL ANN&DE OLIVEIRA, TEREZINHA FERREIRA&MACIEL, MARINALVA CARDOSO&TAVARES, MARIA REGINA MADRUGA&Antonio Morais da Silveira&SARAIVA, AUGUSTO CESAR FONSECA|categorization status power plant reservoir amazon analysis approach|2015
2559|Silvio do Lago Pereira&Luiz Felipe Zarco dos Santos&Lucio Nunes de Lira|dialogue system coherent reason inconsistent knowledge basis|2015
2561|Rodrigo Machado&Leila Ribeiro&Reiko Heckel|rule base transformation graph rewrite rule order graph grammar|2015
2562|RUPPERT, GUILHERME C.S.&Chiachia, Giovani&BERGO, FELIPE P.G.&FAVRETTO, FERNANDA O.&YASUDA, CLARISSA L.&Anderson Rocha&Alexandre Xavier Falcão|image registration base transform marker scale parameter search|2015
2564|Ivan Martins&Rian Pinheiro&Fabio Protti&Luiz Satoru Ochi|hybrid iterate search neighborhood descent heuristic apply cell formation problem|2015
2565|Aloizio Pereira da Silva&BURLEIGH, SCOTT&HIRATA, CELSO M.&OBRACZKA, KATIA|survey congestion control delay disruption network|2015
2566|Antonio Carlos da Rocha Costa|system semantic|2015
2568|Gustavo Vanin Bernardino de Souza&Alexys Bruno Alfonso|difference calculation donor energy level quantum dot subject field|2015
2569|Reinaldo Augusto da Costa Bianchi&CELIBERTO, LUIZ A.&SANTOS, PAULO E.&MATSUURA, JACKSON P.&LOPEZ DE MANTARAS, RAMON|transfer knowledge heuristic reinforcement learn case base approach|2015
2570|Ricardo dos Santos Ferreira&Waldir Meirelles&Monica Pereira&Luigi Carro&Stephan Wong&Carlos Arthur Lang Lisbôa|dynamic modulo schedule binary translation loop optimization software compatibility|2015
2571|Itamar Iliuk&José Manoel Balthazar&Angelo Marcelo Tusset&Castilho Piqueira, José Roberto|analysis plate type fuel surround water channel use|2015
2577|ARENALES, MARCOS NEREU&CHERRI, ADRIANA CRISTINA&NASCIMENTO, DOUGLAS N. DO&Andrea Carla Gonçalves Vianna|mathematical model cut stock leftover problem|2015
2579|Artur Henrique Kronbauer&Celso Alberto Saibel Santos|analysis factor use smartphone application|2015
2582|MACIEL, LEANDRO&Fernando Antonio Campos Gomide&Rosangela Ballini|evolve approach financial volatility model forecast|2015
2584|Rodrigo Schramm&Cláudio Rosito Jung&Eduardo Reck Miranda|time warp music conduct gesture evaluation|2015
2585|Mariana Freitas Gonçalves&Pedro Domingos Antoniolli&Gustavo Benevides&Antonio Carlos Giuliani&Ana Rita Tiradentes Terra Argoud|propose reduction die consumption tire multinational industry|2015
2589|Marcelo Dib Cruz&Luiz Satoru Ochi|multi start heuristic base grasp cluster problem|2015
2593|AGOSTINHO, NILZAIR B.&MACHADO, KARINA S.&Adriano Velasque Werhli|inference network convergence improve sampler|2015
2600|Daiane Cinque Mariano&Rogerio Teixeira de Faria&FREITAS, P. S. L.&Bruno Patias Lena&André Luiz Johann|construction calibration bar weigh|2015
2604|LEYTON, DIEGO&PINO, JOSÉ A.&Sergio Fabian Ochoa|technology acceptance e business environment|2015
2605|MOGHADDAM, MOHSEN&Jose Reinaldo Silva&NOF, SHIMON Y.|manufacture service e work service orient architecture cloud manufacture paradigm|2015
2608|SAETTLER, ALINE&Eduardo Sany Laber&Cicalese, Ferdinando|approximate decision tree value test cost|2015
2609|Marcelo Silva&Fernando Antonio Aires Lins&Erica Teixeira Gomes de Sousa|methodology performance measurement service base system|2015
2613|GONZALEZ, ERNESTO DRS.&SARKIS, JOSEPH&HUISINGH, DONALD&HUATUCO, LUISA H.&Nelson Maculan Filho&MONTOYA, JAIRO&DE ALMEIDA, CECILIA M.V.B.|progress society use decision support model tool introduction volume|2015
2616|Jonas Gomes Filho&STRUM, MARIUS&CHAU, WANG JIANG|use genetic algorithm hardware core placement map base system|2015
2619|Leila Regina Techio&Mehran Misaghi|model cloud service risk assessment|2015
2621|LIVINGSTONE, STEVEN R.&THOMPSON, WILLIAM F.&Marcelo Mortensen Wanderley&PALMER, CAROLINE|cue emotion expression speech song|2015
2622|MAZZUCHELLO, LEANDRO LUIZ&BISOGNIN CERETTA, LUCIANE&MARTINS, PAULO JOÃO&WALESKA SIMÕES, PRISCYLA&TONIAZZO DE ABREU, LARISSA LETIELI&PEDRASSANI DE LIRA, CAROLINA&GABRIEL DOS PASSOS, MAITÊ&VENSON, RAMON&LOPES, ABIGAIL&GARCIA, DIEGO&SOUZA PIRES, MARIA MARLENE&Eros Comunello|assessment estimator osteoporosis analysis|2015
2623|Francisco José da Silva Borges de Santana&GUTIERREZ-MILLA, ALBERT&SUPPI, REMO&LUQUE, EMILIO|strip partition ant colony parallel distribute discrete event simulation|2015
2625|Bernardo Martins Rocha&Elson Magalhães Toledo&Luis Paulos da Silva Barra&DOS SANTOS, R. WEBER|leave ventricular wedge model study effect deformation heart failure|2015
2630|ALEXANDRE, BEHLING&CARLOS, ROBERTO SANQUETTA&Ana Paula Dalla Corte&SYLVIO, PELLICO NETTO&BRAULIO, OTOMAR CARON&AUGUSTO, ARLINDO SIMON&AURELIO, LOURENCO RODRIGUES&DENISE, SCHMIDT|analysis leaf area wattle plantation cycle|2015
2633|Maurício Nacib Pontuschka&DA FONSECA, IJAR M&MELO, MARCO A A|experiment signal filter combination analysis information measurement unit|2015
2635|NÄÄS, IA&Mario Mollo Neto&CANUTO, SA&WAKER, R&OLIVEIRA, DRMS&Oduvaldo Vendrametto|chicken meat production chain overview|2015
2636|Mariana Pohlmann&Wagner Soares Rossi&Clariana Fischer Brendler&Fábio Gonçalves Teixeira&KINDLEIN Jr., W.|draw model print production model teach learn visually student case study system|2015
2637|Diego Kreutz&Fernando Ramos&Paulo Verissimo&Christian Rodolfo Esteve Rothenberg&Siamak Azodolmolky&Steve Uhlig|software define network comprehensive survey|2015
2638|Luis Penaranda&Leonardo K. Sacht&Luiz Carlos Pacheco Rodrigues Velho|time correction image use hyperbolic transformation|2015
2640|Alessandro Jose de Souza&CAVALCANTI, ANDERSON LUIZ O.|language use case description|2015
2641|MASDEVAL, CHRISTIAN&Adriano Alonso Veloso|mine citizen emotion estimate urgency issue|2015
2642|Campêlo, Manoel&Ricardo Cordeiro Corrêa&LINHARES SALES, CLAUDIA&SAMPAIO, RUDINI|preface viii algorithm graph optimization symposium|2015
2650|Papa Quiroz, E.A.&MALLMA RAMIREZ, L.&Paulo Roberto Oliveira|inexact proximal method minimization|2015
2651|Gustavo Oliva&José Teodoro da Silva&Marco Gerosa&Francisco Santana&Claudia Maria Lima Werner&Cleidson de Souza&Kleverton de Oliveira|evolve core case study identification characterization key developer ant|2015
2656|Ronaldo Ferreira de Araujo&Marlene Oliveira|basis information science study|2015
2657|Gustavo Zanini Kantorski&MOREIRA, VIVIANE PEREIRA&HEUSER, CARLOS ALBERTO|fill hide web form|2015
2663|AUGUSTO TEIXEIRA, FERNANDO&MENEZES VIEIRA, GUSTAVO&MARCONDES FONSECA, PABLO&Fernando Magno Quintão Pereira&CHI WONG, HAO&MARCOS SILVA NOGUEIRA, JOSE&BARBOSA OLIVEIRA, LEONARDO|defend internet thing exploit|2015
2664|Antonio Díaz Tula&Carlos H. Morimoto|meta context switch gaze base interaction|2015
2666|MAS, J. F.&Britaldo Silveira Soares Filho&Rodrigues, H.|calibrate cellular automaton land use cover change model use genetic algorithm|2015
2668|Bárbara B. Ariguchi&joão Antonio Galbiatti&Aline Rombega Tito Rosa&Flávia Gomes Silva&Rogerio Teixeira de Faria|compost garbage tree prune use substrate production irrigate poinsettia seedling|2015
2669|Adriane Yaeko Togashi&Adair Santa Catarina&Lucas Renato Piana Batistussi&Guilherme Coelho|bone dentistry digital x ray software pilot study analysis bone density use digital dental x ray|2015
2670|Emiliano Gonçalves de Castro&Marcos de Sales Guerra Tsuzuki|churn prediction online game use player login record frequency analysis approach|2015
2673|Carlos Roberto Sanquetta&Alexandre Behling&Ana Paula Dalla Corte&Augusto Arlindo Simon&Aurélio Lourenço Rodrigues&Guilherme Camacho Cadori&Sérgio Costa Júnior|model crown volume acacia stand|2015
2674|KOSHIYAMA, ADRIANO SOARES&Marley Maria Bernardes Rebuzzi Vellasco&RICARDO TANSCHEIT|control genetic fuzzy system control task|2015
2676|Carolina Gil Marcelino&Leonel M. Carvalho&Elizabeth Fialho Wanner&Paulo Eduardo Maciel de Almeida&Vladimiro Miranda|application evolutionary algorithm solve problem energy dispatch hydroelectric power plant|2015
2677|Maurício Marlon Mazur&Sidnei Antonio Pianaro&Kleber Franke Portella&Priscilla Mengarda&Sebastião Ribeiro Júnior&Dailton Pedreira Cerqueira&Mariana D'Orey Gaivão Portella|deposition characterization film insulator use pulse dc sputter|2015
2684|Hermes M. G. Silva&Mário Oleskovicz&Alexandre Cláudio Botazzo Delbem&Denis Vinicius Coury&Raphael Philipe M. Silva|allocation power quality monitor transmission system approach|2015
2686|ALVES DOS SANTOS, JOÃO CARLOS&Eloi Luiz Favero|use analysis model evaluation write answer|2015
2689|CORDEIRO, C.E.&Gildário Dias Lima&Antônio Delfino&FREDERICO, T.|energetic interact electron system surface|2015
2691|Nayat Sanchez-Pi&Luiz André Portes Paes Leme&Nayat Sanchez-Pi&Ana Cristina Bicharra|intelligent agent alarm management petroleum ambient|2015
2692|Gabriella Castro Barbosa Costa&Regina Maria Maciel Braga&Jose Maria Nazar David&Fernanda Claudia Alves Campos|scientific software product line domain|2015
