id_autor|area|subarea|esp
18048135936919|Ciência da Computação|Sistemas de Computação|Hardware
18048135936919|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|Circuitos Eletrônicos
62009446096908|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
62009446096908|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência Artificial
62009446096908|Ciência da Computação|Metodologia e Técnicas da Computação|Educação Em Computação
62009446096908|Ciência da Computação|Teoria da Computação|Informática Aplicada a Educação
62009446096908|Ciência da Computação|Mineração de Dados|
62009446096908|Engenharia Elétrica||
67112899449308|Ciência da Computação|Inteligência Artificial|
67112899449308|Recursos Florestais e Engenharia Florestal|Agrometeorologia|
67112899449308|Recursos Florestais e Engenharia Florestal|Fenologia e ecologia reprodutiva|
67112899449308|Recursos Florestais e Engenharia Florestal|Relação Água, Solo, Planta e Atmosfera|
56486303391311|Ciência da Computação|Sistemas de Computação|Redes de Computadores
56486303391311|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
56486303391311|Ciência da Computação|Sistemas de Computação|Computação Móvel
98958813303048|Ciência da Computação|Neurociência Computacional|
98958813303048|Medicina|Ciência Cognitiva|
98958813303048|Medicina|Engenharia Elétrica|
06912053694303|Engenharia de Transportes|Planejamento de Transportes|Planejamento e Organização do Sistema de Transporte
06912053694303|Demografia|Política Pública e População|
06912053694303|Engenharia de Energia|Planejamento Energético|Análise de Impactos Produzidos por Sistemas Energéticos
06912053694303|Engenharia de Transportes|Operações de Transportes|Educação para o Trânsito
06912053694303|Probabilidade e Estatística|Estatística|Análise Multivariada
14970168477029|Ciência da Computação|Metodologia e Técnicas da Computação|Desenvolvimento de software de alta tecnologia
14970168477029|Ciência da Computação|Metodologia e Técnicas da Computação|BIG DATA
14970168477029|Ciência da Computação|cloud computing|
14970168477029|Ciência da Computação|Engenharia de Software|
14970168477029|Ciência da Computação|Linguagens de Programação|
14970168477029|Ciência da Computação|Sistemas de Software Interativo Para Internet|
42393050536469|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
42393050536469|Ciência da Computação|Metodologia e Técnicas da Computação|Processos de Desenvolvimento de Software
42393050536469|Ciência da Computação|Metodologia e Técnicas da Computação|Gerencia de Projetos de Software
42393050536469|Educação|Ensino-Aprendizagem|Tecnologia da Informação e Comunicação na Educação
32045632369639|Ciência da Computação|Computational Investing|
32045632369639|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência Artificial
32045632369639|Ciência da Computação|Teoria da Computação|Otimização
32045632369639|Ciência da Computação|Simulação|
67942762661182|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
28418008457501|Ciência da Computação|Computacao Aplicada|Processamento de Linguagem Natural
28418008457501|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
28418008457501|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
28418008457501|Ciência da Computação|Aprendizado de Máquina|
28418008457501|Ciência da Computação|Lingüística|
28418008457501|Ciência da Computação|Bioinformática|
77455444009273|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
94359521286830|Ciência da Computação|Informática na Educação|
94359521286830|Ciência da Computação|Engenharia de Software|
94359521286830|Ciência da Computação|ENSINO DE CIÊNCIAS E MATEMÁTICA|
94359521286830|Ciência da Computação|Jogos|
73378479560547|Ciência da Computação||
73378479560547|Ciência da Computação|Metodologia e Técnicas da Computação|
73378479560547|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
73378479560547|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
73378479560547|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
72830371303352|Geociências|Sísmica|
72830371303352|Geociências|Geofísica Aplicada|
72830371303352|Física|Eletromagnetismo|
72830371303352|Probabilidade e Estatística|Geoestatística|
72830371303352|Ciência da Computação|Processamento de Sinais|
28728429230356|Ciência da Computação|Aprendizagem de Máquina|
28728429230356|Ciência da Computação|Processamento de Imagem|
28728429230356|Ciência da Computação|Mineração de Dados|
28728429230356|Ciência da Computação|Fusão de Informação|
28728429230356|Ciência da Computação|Recuperação de Informação|
84377039846950|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
84377039846950|Ciência da Computação|Sistemas Distribuídos|Sistemas de Tempo Real
84377039846950|Ciência da Computação|Sistemas Distribuídos|Sistemas Embarcados
84377039846950|Ciência da Computação|Sistemas Distribuídos|Rede de Sensores Sem Fio
84377039846950|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
12109429000160|Educação|Tópicos Específicos de Educação|Educação à Distância
12109429000160|Educação|Ensino-Aprendizagem|Tecnologia Educacional
12109429000160|Psicologia|Psicologia Cognitiva|Interação Homem Computador
12109429000160|Ecologia||
12109429000160|Ciências Ambientais|Licenciamento Ambiental|
31246237482001|Administração|Administração Pública|Contabilidade e Finanças Públicas
31246237482001|Administração|Administração Pública|
06652471471086|Ciência da Computação|Sistemas de Computação|Educação à Distância
06652471471086|Educação|Ensino de Ciências|
06652471471086|Ciência da Computação|Sistemas de Computação|Jogos Digitais
79454625416654|Ciência da Computação|Metodologia e Técnicas da Computação|
79454625416654|Ciência da Computação|Sistemas de Computação|
79454625416654|Ciência da Computação|Teoria da Computação|
79454625416654|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|
12060609881766|Ciência da Computação|Gerenciamento de Projetos de Software|
12060609881766|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
12060609881766|Ciência da Computação|Modelagem de Processos de Negócio|
30579216565991|Ciência da Computação|Redes de Sensores Sem Fio|
30579216565991|Ciência da Computação|Fusão de Dados|
30579216565991|Ciência da Computação|Sistemas Distribuídos|
06679141839822|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
22567494487488|Engenharia Civil|Estruturas|Mecânica das Estruturas
22567494487488|Geociências|Geologia|Geotectônica
22567494487488|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
22567494487488|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
22567494487488|Engenharia Civil|Estruturas|Estruturas Metálicas
74064243261946|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
74064243261946|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
00679664064745|Artes|Música|Composição Musical
00679664064745|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
00679664064745|Ciência da Computação|Inteligência Computacional|
73465609363044|Matemática|Álgebra|Teoria dos Números
73465609363044|Ciência da Computação|Teoria da Computação|Criptografia
73465609363044|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
73465609363044|Ciência da Computação|Teoria da Computação|Computabilidade e Modelos de Computação
73465609363044|Matemática|Matemática Aplicada|Matemática Discreta e Combinatória
73465609363044|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
97386421385499|Geociências|Geofísica|Sensoriamento Remoto
97386421385499|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
97386421385499|Probabilidade e Estatística|Probabilidade e Estatística Aplicadas|
29602832095048|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
29602832095048|Ciência da Computação|Metodologia e Técnicas da Computação|Multimídia e Hipermídia
29602832095048|Ciência da Computação|Sistemas de Computação|Engenharia de Software
29602832095048|Ciência da Computação|Sistemas de Computação|Gestão de Conhecimento
29602832095048|Ciência da Computação|Sistemas de Computação|Redes Sociais
29602832095048|Ciência da Computação|Sistemas de Computação|Web Semântica
77760354511853|Ciência da Computação||
77760354511853|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
77760354511853|Ciência da Computação|Metodologia e Técnicas da Computação|Metodos Formais
26529859247140|Engenharia de Produção|Pesquisa Operacional|Séries Temporais
26529859247140|Engenharia de Produção|Engenharia Econômica|Avaliação de Projetos
26529859247140|Economia|Métodos Quantitativos em Economia|
26529859247140|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
26529859247140|Probabilidade e Estatística||
08415146246191|Matemática||
08415146246191|Ciência da Computação||
08415146246191|Administração|Administração de Empresas|Administração da Produção
08415146246191|Administração|Administração de Empresas|Administração Financeira
29645439848570|Educação|Ensino-Aprendizagem|Tecnologia Educacional
29645439848570|Robótica, Mecatrônica e Automação||
29645439848570|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
29645439848570|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
82030513673152|Bioquímica|Biologia Molecular|
82030513673152|Biologia Geral|Biologia de Sistemas|
82030513673152|Ciência da Computação|Bioinformática|
71183541692207|Lingüística|Lingüística Aplicada|
71183541692207|Letras|Língua Portuguesa|Língua Portuguesa; L.P para Estrangeiros
71183541692207|Ciência da Computação|Processamento Computação Linguagem Natural|
71183541692207|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência Artificial
71183541692207|Lingüística|Tradução Automática|
71183541692207|Lingüística|Tradução Automática|Análise textual, Tradução e Geração de Texto
