|autores|titulo|ano
2357|Vitor Vieira VASCONCELOS&MARTINS JUNIOR, PAULO PEREIRA&Renato Moreira Hadad|methodology assessment aquifer recharge area|2013
2363|CHOU, WUN-SENG&GOMEZ-CALDERON, JAVIER&MULLEN, GARY L.&Daniel Panario&THOMSON, DAVID|value set polynomial field|2013
2366|DA SILVA, MARIANA O.&GIMENEZ-LUGO, GUSTAVO A.&Murilo Vicente Gonçalves da Silva|vertex cover complex network|2013
2368|Susanna F. de Rezende&Cristina Gomes Fernandes&Daniel M. Martin&Wakabayashi, Yoshiko|intersect path|2013
2371|Elerson Gaetti Jardim Júnior&Samira Ambar Lins&Maurício Fabiano Pereira&Gilberto Aparecido Coclete&Christiane Marie Schweitzer|saliva contamination opportunistic microorganism drug addiction female|2013
2372|Carvalho, T.V.&Renato José Sassi|improve chemistry supply chain business intelligence architecture update|2013
2373|Antonio Juliano Fazan&Aluir Porfírio Dal Poz|rectilinear build roof contour extraction base snake|2013
2374|Felipe Figueiredo&Fabbryccio Cardoso&José Arnaldo Bianco Filho&Rafael Mendes Vilela&Karlo Lenzi&Fabricio Lira Figueiredo|multi stage base cross correlation peak detection random access preamble|2013
2376|Laura Emmanuella Alves dos Santos Santana&DE PAULA CANUTO, ANNE M.|filter base optimization technique selection feature subset ensemble system|2013
2377|Leandro Chaves Rêgo&Cintra, R. J.|extension density set integer|2013
2378|Kimura, Bruno Yuji Lino&GUARDIA, HELIO CRESTANA&Edson dos Santos Moreira|session base mobile socket layer disruption tolerance internet|2013
2380|Caio Fernando Fontana&Fabio Del Papa&Cledson Akio Sakurai|technological framework offshore terminal|2013
2384|Daniel Welfer&Scharcanski, Jacob&Marinho, Diane Ruschel|stage approach automate disk detection color eye image|2013
2386|MINGLI SONG&Witold Pedrycz|granular neural network concept development scheme|2013
2387|Juliana Silva Bernardes&PEDREIRA, CARLOS E.|review protein function prediction machine learn perspective|2013
2394|Mario Gerla&MAGGIORINI, D.&PALAZZI, C.E.&BUJARI, A.|survey game network|2013
2396|SILVA, JONATHAN A.&Elaine Ribeiro de Faria Paiva&BARROS, RODRIGO C.&HRUSCHKA, EDUARDO R.&CARVALHO, ANDRÉ C. P. L. F. DE&GAMA, JOÃO|stream cluster|2013
2408|Antonio Wendell de Oliveira Rodrigues&CHEVALLIER, LOIC&Le Menach, Yvonnick&GUYOMARCH, FREDERIC|test harness precondition conjugate gradient solver efficiency analysis|2013
2410|Carlos Madsen&Diana Francisca Adamatti|use artificial neural network decision process|2013
2412|PIMENTA, REGINA APARECIDA&DÁJER, MARÍA EUGENIA&Hachiya, Adriana&Tsuji, Domingos Hiroshi&Arlindo Neto Montagnoli|parameter acoustic speed identify effect vibration fry exercise|2013
2414|Mateus Krepsky Ludwich&Antonio Augusto Medeiros Fröhlich|verification component base embed operate system|2013
2415|DOUGLAS S. GONCALVES&Carlile Campos Lavor&MARCIA A. GOMES-RUGGIERO&A. T. Cesario&R. O. Vianna&T. O. Maciel|quantum state tomography datum entropy quantum tomography|2013
2416|Fabrício Murai Ferreira&Bruno Ribeiro&Don Towsley&Pinghui Wang|set size distribution estimation characterization large network sample|2013
2417|MARCON JR., ARLINDO L.&Altair Olivo Santin&STIHLER, MAICON&BACHTOLD, JULIANA|authorization evaluation cloud compute|2013
2419|Renata Hax Sander Reiser&Benjamín René Callejas Bedregal&Lidiane Visintin|index expression property interval value fuzzy implication|2013
2420|Adriano Polpo&Cassio Polpo de Campos&SINHA, D.&LIPSITZ, S.&LIN, J.|transform model approach|2013
2421|TCHITNGA, ROBERT&Patrick Herve LOUODOP FOTSO&FOTSIN, HILAIRE&WOAFO, PAUL&FOMETHE, ANACLET|synchronization component circuit influence channel|2013
2422|Ana Paula de Assis Maia&Stanley Robson de Medeiros Oliveira&Daniela J. Moura&Juliana Sarubbi&Rimena do Amaral Vercellino&Brenda Batista Lemos Medeiros&Paulo Roberto Griska|decision tree model evaluate comfort horse|2013
2423|Edilson Ferneda&Hercules Antonio do Prado&Alexandre Gabriel Cancian Sobrinho&Remis Balaniuk|high performance manager base result psychological test|2013
2425|Thiago Christiano Silva&AMANCIO, DIEGO R.|discriminate word sens tourist walk network|2013
2428|RONI FABIO BANASZEWSKI&LUCIA VALÉRIA RAMOS DE ARRUDA&SIMÃO, JEAN M.&Cesar Augusto Tacla&BARBOSA-PÓVOA, ANA P.&RELVAS, SUSANA|application agent auction base protocol plan oil product transport network|2013
2431|Tiago Schieber&Martín Gómez Ravetti|simulate dynamic scale free network optimization|2013
2433|Adriano Kurz Maron&Lidiane Visintin&Renata Hax Sander Reiser&ANA MARIA ABEIJON|fuzzy compute quantum compute case study implication class|2013
2434|MACHADO, BRUNO BRANDOLI&Gonçalves, Wesley Nunes&Odemir Martinez Bruno|quality assessment silk base swarm intelligence|2013
2439|Edson C. Kitani&Emilio Del Moral Hernandez&Leandro Augusto da Silva|learn embed datum structure self organize map|2013
2440|Ariane Frassoni dos Santos&Eduardo Fávero Pacheco da Luz&Saulo R. de Freitas&Joao G Z de Mattos&Haroldo Fraga de Campos Velho&Manoel Afonso Gan&Georg Grell|use firefly optimization method weight ensemble forecast development regional atmospheric model system|2013
2441|Luís Miguel Pereira Durão&João Manuel R. S. Tavares&Victor Hugo Costa de Albuquerque&Daniel J. S. Gonçalves|damage evaluation drill carbon laminate base area assessment method|2013
2445|Vinícius H. S. Durelli&Rodrigo Fraxino de Araújo&Marco Aurélio Graciotto Silva&Rafael A. P. Oliveira&José Carlos Maldonado&Márcio Eduardo Delamaro|scope study year research software test outlook future area|2013
2446|Elerson Gaetti Jardim Júnior&Ana Claudia Okamoto&Moriel Evangelista Melo&Christiane Marie Schweitzer|microorganism patient head neck trauma|2013
2449|PLAISIER, L.&GEERTS, N.&VAN GINKEL, W.&VAN DER WEERD, R.&Eric Spierings|allele identify sequence base type stem cell transplant patient sibling donor|2013
2451|Raghavendra Nulgumnalli Manjunathaiah&RAMAKRISHNA, KOTA&SIRISHA, VIPPULA&DIVYA, PINGLI&VENKATESWARA RAO, ALAPATI|computer aid discovery potential anti analog inhibitor|2013
2463|Rommel Melgaço Barbosa&CAPPELLE, MÁRCIA R.&Rautenbach, Dieter|graph set size minimum degree girth|2013
2465|FERREIRA, NIVAN&Jorge Luis Poco-Medina&VO, HUY T.&FREIRE, JULIANA&SILVA, CLAUDIO T.|visual exploration big temporal urban datum study new city taxi trip|2013
2467|Lucas Boeira Michels&Vilson Gruber&Roderval Marcelino&Lírio Schaeffer&Luan Carlos da Silva Casagrande&Sarah de Rezende Guerra|didactic press remote experimentation apply spring study law|2013
2470|ABELEDO, HERNÁN&Fukasawa, Ricardo&Pessoa, Artur&Eduardo Uchoa Barboza|time travel salesman problem polyhedron algorithm|2013
2474|Kleyton Barella&Vital Paulino Costa&VIDOTTI, VANESSA G.&SILVA, FABRÍCIO R.&Marcelo Dias&Edson Satoshi Gomi|glaucoma diagnostic accuracy machine learn classifier use retinal nerve fiber layer optic nerve datum|2013
2475|Lucia Valeria Ramos de Arruda&Paulo Cesar Ribas&LIA YAMAMOTO&Helton Luis Polli&Flávio Neves Jr|algorithm objective schedule world pipeline network|2013
2480|CAMPÊLO, MANOEL&Karla Roberta Pereira Sampaio Lima&MOURA, PHABLO F.S.&Wakabayashi, Yoshiko|study convex recolor problem|2013
2481|SKYRME, ALEXANDRE&RODRIGUEZ, NOEMI&Roberto Ierusalimschy|survey support communication concurrency control model|2013
2483|Uirá Kulesza&Paulo de Figueiredo Pires&Vander Alves&Roberta Coelho&Eduardo Figueiredo&Flávia Coimbra Delicato&Flávia Coimbra Delicato&Sergio Soares&Christina Chavez&Fernando Castor&Paulo Borba&Carlos Lucena&Paulo Masiero&Claudio Sant'Anna&Fabiano Ferrari|crosscut impact research community|2013
2484|Gustavo Bittencourt Figueiredo&Nelson Luis Saldanha da Fonseca|channel burst schedule obs network|2013
2485|Paulo Rogério de Almeida Ribeiro&LIMA BRASIL, FABRICIO&WITKOWSKI, MATTHIAS&SHIMAN, FARID&CIPRIANI, CHRISTIAN&VITIELLO, NICOLA&CARROZZA, MARIA CHIARA&SOEKADAR, SURJO RAPHAEL|control assistive machine paralysis use brain wave|2013
2488|Jardelane Brito&Arilo Claudio Dias Neto|conduct empirical study evaluate technique inspect software test artifact|2013
2489|Sérgio Cardoso&Rodrigo Mathias Praxedes&PINTO, RAQUEL C.G.&Ronaldo Moreira Salles|botnet survey|2013
2491|Victor Ströele de Andrade Menezes&Geraldo Zimbrão da Silva&Jano Moreira de Souza|group link analysis multi relational scientific social network|2013
2492|Célia Ghedini Ralha&ABREU, CAROLINA G.&COELHO, CÁSSIO G.C.&ZAGHETTO, ALEXANDRE&MACCHIAVELLO, BRUNO&MACHADO, RICARDO B.|agent model system land use change simulation|2013
2496|CARON, STÉPHANE&GIROIRE, FRÉDÉRIC&Dorian Mazauric&Julian Geraldes Monteiro&PÉRENNES, STÉPHANE|storage system study placement policy|2013
2500|Eduardo José da S. Luz&T. M. Nunes&Victor Hugo Costa de Albuquerque&João Paulo Papa&David Menotti|arrhythmia classification base optimum path forest|2013
2502|Gabriella Castro Barbosa Costa&Regina Maria Maciel Braga Vilella&DAVID, JOSÉ MARIA N.&Fernanda Cláudia Alves Campos&Wagner Antonio Arbex|pl science scientific software product line|2013
2503|GUIGUES, V.&Claudia Alejandra Sagastizabal&ZUBELLI, J. P.|robust management price liquefy natural gas contract option|2013
2506|Luciano Cunha de Araújo Pimenta&Guilherme Augusto Silva Pereira&Nathan Michael&Renato Cardoso Mesquita&Mateus M. Bosque&Luiz Chaimowicz&Vijay Kumar|swarm coordination base smooth particle hydrodynamic technique|2013
2509|Silvana Rossy de Brito&Aleksandra do Socorro da Silva&Dalton Lopes Martins&Nandamudi Lankalapalli Vijaykumar&Claudio Alex Jorge da Rocha&João Crisóstomo Weyl Albuquerque Costa&Carlos Renato Lisboa Francês|employ online social network monitor evaluate train digital inclusion agent|2013
2510|MIRA, JOAQUIM&NETO, HUGO VIEIRA&NEVES, EDUARDO B.&Fábio Kurt Schneider|orient iris identification base mathematical morphology|2013
2511|ARAÚJO, BRUNO GOMES DE&MORAIS, PHILIPPI SEDIR GRILO DE&PAIVA, JAILTON CARLOS DE&Ricardo Alexsandro de Medeiros Valentim&JÚNIOR, JOSÉ DINIZ&TOURINHO, FRANCIS SOLANGE VIEIRA|utilization software product line generation patient monitor system send alert|2013
2512|Eduardo José da Silva Luz&Thiago Monteiro Nunes&Victor Hugo Costa de Albuquerque&João Paulo Papa&David Menotti Gomes|arrhythmia classification base path forest|2013
2513|BOTTON, QUENTIN&FORTZ, BERNARD&GOUVEIA, LUIS&Michael jeremie Poss|bender decomposition hop constrain survivable network design problem|2013
2514|ROSALES, J.&Jesús Pérez Curbelo&GARCÍA, L.&MUÑOZ, A.&Carlos Rafael García Hernández&ESCRIVÁ, A.&SANCHEZ, D.&ABÁNADES, A.|advance design gas cool accelerator drive system ad transmutation device energy development|2013
2517|Leandro dos Santos Maciel&Fernando Antonio Campos Gomide&Rosangela Ballini|enhance evolve participatory learn model application asset return volatility forecast|2013
2523|Francisco Pascual Romero Chicharro&JULIÁN-IRANZO, PASCUAL&SOTO, ANDRÉS&Mateus Ferreira Satler&Juan Gallardo-Casero|classify text use approach|2013
2527|Roderval Marcelino&Silva, Juarez Bento da&Gruber, Vilson&BILESSIMO, SIMONE MEISTER|immersive learn environment use virtual world integrate remote experimentation|2013
2530|André M. Pereira&Rafael Queiroz Gonçalves&Christiane Anneliese Gresse von Wangenheim&Buglione, Luigi|comparison source tool project management|2013
2533|LAMBOGLIA, CARMINDA MARIA GOERSCH FONTENELE&SILVA, VANINA TEREZA BARBOSA LOPES DA&Jose Eurico de Vasconcelos Filho&PINHEIRO, MÔNICA HELENA NEVES PEREIRA&MUNGUBA, MARILENE CALDERARO DA SILVA&SILVA JÚNIOR, FRANCISCO VALMAR ISAIAS&PAULA, FERNANDO ALBERTO RAMIREZ DE&SILVA, CARLOS ANTÔNIO BRUNO DA|strategic tool fight childhood obesity systematic review|2013
2534|Alex Sandro Gomes&Aline Timóteo&Victor Wanderlay&Sonia Sette&Leonardo Castillo&Claudia R. A. Gomes&Célia Fortes&Manoel Eusebio de Lima|design self stand multimedia enrich projector enhance teach experience classroom school|2013
2535|Elthon Allex da Silva Oliveira&Silva, Leandro&Almeida, Hyggo&Perkusich, Angelo|model base solution control physiology|2013
2537|Marcelo Schiavon Porto&Cristani&Dall'Oglio&Mateus Grellert&Júlio Mattos&Sergio Bampi&Luciano Volcan Agostini|iterative random search new local minimum resistant algorithm motion estimation high definition video|2013
2538|Marcelo Macedo&Ozéias Espindola&Fernando Alvaro Ostuni Gauthier&Fernando Freitas&Antônio José dos Santos|management practice knowledge creation sector enterprise case study|2013
2540|Sándor Domínguez&José Antonio Senso&Amed Abel Leiva Mederos|tool authority control semantic web|2013
2545|Rodrigo Geraldo Ribeiro&FIGUEIREDO, LUCÍLIA&Carlos Camarão de Figueiredo|lambda trust type|2013
2546|Diogo R. Ferreira&Fernando Szimanski&Célia Ghedini Ralha|level agent level business process|2013
2548|LEÓN, LEISSI CASTAÑEDA&Roberto Hirata Junior|car detection sequence image environment use mixture model|2013
2549|KRELL, P. F. I.&REUTHER, S.&FISCHER, U.&KELLER, T.&WEBER, S.&GOMBERT, M.&SCHUSTER, F. R.&ASANG, C.&STEPENSKY, P.&STRAHM, B.&MEISEL, R.&Jens Stoye&BORKHARDT, A.|generation sequence reveal t cell receptor anemia identify chain sequence associate hepatitis induce|2013
2550|Kechi Hirama|social requirement elicitation technical system development|2013
2551|Raphael Winckler de Bettio&Denilson Alves Pereira&Ronei Ximenes Martins&Tales Heimfarth|experience use scrum process production learn object blend learn|2013
2554|José Luis Soncco-Álvarez&Mauricio Ayala Rincon|sort permutation reversal hybrid genetic algorithm base elimination exact solution sign permutation|2013
2557|MARIA MENDES RESENDE, CRISTINA&SIMON CAMELO JUNIOR, JOSE&NEVES CAMPANELLI MARCAL VIEIRA, MARTA&Gleici da Silva Castro Perdoná&ferriolli, eduardo&PFRIMER, KARINA&giaretta mathias, mariana&PONTES MONTEIRO, JACQUELINE|body composition obese adolescent deuterium oxide dilution method impedance predictive equation|2013
2561|Caroline Rizzi Raymundo&Patricia Dockhorn Costa|test platform context application|2013
2562|Ricardo de Andrade Araújo|evolutionary learn process design dilation erosion weather forecast|2013
2564|Jacques Wainer&Eduardo Alves do Valle Junior|happen computer science research publish track c research line|2013
2565|Márcia Goncalves Oliveira&Patrick Marques Ciarelli&Elias Silva de Oliveira|recommendation activity label classification assessment student|2013
2566|Luis Ariovaldo Fabri Junior&Osvaldo Torezan Neto&Marli de Freitas Gomes Hernandez&Paulo Sérgio Martins&Leonardo L Bravo-Roger&Fátima Aparecida Alves|cost simple base educational robotic kit|2013
2567|BRITTO, ANDRE&Aurora Trinidad Ramirez Pozo|use reference point update archive algorithm objective optimization|2013
2568|Débora Nice Ferrari Barbosa&Jorge Luis Victória Barbosa&PATRICIA BRANDALISE SCHERER BASSANI&João Henrique da Rosa&Marcus Vinícius Lewis Martins&Cássia Pereira Nino|content management learn environment|2013
2570|VAREJÃO, ARTUR S.P.&Pedro José de Melo Teixeira Pinto&MEEK, MARCEL F.&FILIPE, VITOR M.&BULAS-CRUZ, JOSÉ|method assessment nerve regeneration|2013
2571|COUTO, CESAR&Cristiano Amaral Maffort&GARCIA, ROGEL&VALENTE, MARCO TULIO|comet|2013
2574|Juarez Bento da Silva&ROCHADEL, WILLIAN&Vilson Gruber&Roderval Marcelino|utilization apply mobile device|2013
2576|Ádamo Lima de Santana&Guilherme Conde&Fabio Santos&Rogerio Silva&Carlos Renato Lisboa Francês&Maria Emilia de Lima Tostes|new methodology group electric power consume unit meet continuity indicator target establish regulatory agency|2013
2577|Bernardo Pereira Nunes&Kawase, Ricardo&FETAHU, BESNIK&Dietze, Stefan&Marco Antonio Casanova&MAYNARD, DIANA|interlink document base semantic graph|2013
2578|Simone Erotildes Teleginski Ferraz&Roberto Pinto Souto&Pedro Leite da Silva Dias&Haroldo Fraga de Campos Velho&Heloisa M. Ruivo|analysis precipitation climate prediction south|2013
2580|María del Rosario Girardi Gutiérrez&Adriana Leite Costa|survey software agent architecture|2013
2582|Michele Fúlvia Angelo&Fabiana Cristina Bertoni&Matheus Giovanni Pires|experience project development compute engineer course use project base learn|2013
2584|José Rodrigo Furlanetto de Azambuja&BROWN, GUSTAVO&Kastensmidt, Fernanda Lima&CARRO, LUIGI|algorithm transformation method reduce overhead software base fault tolerance technique|2013
2587|Sanderson Lincohn Gonzaga de Oliveira&Mauricio Kischnhevsky&João Manuel R. S. Tavares|novel graph base adaptive triangular mesh refinement finite volume|2013
2594|Daniel Gouvêa&Cyro Muniz&Gilson Pinto&Alberto Avritzer&Rosa Maria Meri Leão&Edmundo Albuquerque de Souza e Silva&Morganna Diniz&Vittorio Cortellessa&Luca Berardinelli&Julius Cesar Barreto Leite&Daniel Mossé&Yuanfang Cai&Mike Dalton&Lucia Kapova&Anne Koziolek|experience model base performance reliability adaptability assessment complex industrial architecture|2013
2597|Alexandre Luis de Andrade&Tiago Jost&Cristiano André da Costa&Rodrigo da Rosa Righi|proposal infrastructure load balance transaction fund transfer system|2013
2601|Romildo Martins da Silva Bezerra&Flávio Galvão Calhau&Flávia Maristela Santos Nascimento&Joberto Sérgio Barbosa Martins|framework support smart grid solution time feature target use power|2013
2603|COELHO, LUÍS FRANCISCO MELLO&Milton Cezar Ribeiro&PEREIRA, RODRIGO AUGUSTO SANTINELO|water availability determine richness density fig tree forest landscape|2013
2606|AHMED, JAWWAD&CHEN, JIAJIA&WOSINSKA, LENA&CHEN, BIAO&Biswanath Mukherjee|inter thread schedule scheme reach network|2013
2608|ROSA, LILIANA&Luis Rodrigues&LOPES, ANTONIA&HILTUNEN, MATTI&SCHLICHTING, RICHARD|self management adaptable component base application|2013
2612|WOHLIN, CLAES&RUNESON, PER&Paulo Anselmo da Mota Silveira Neto&ENGSTRÖM, EMELIE&Ivan do Carmo Machado&ALMEIDA, E. S|reliability map study software engineer|2013
